"learner","weight_space","tuning_measure","holdout_measure","iteration_count","dataset","imba. rate"
"classif.randomForest",TRUE,0.975080314551807,0.944444444444444,1,"mammographic",NA
"classif.randomForest",TRUE,0.967706570706554,0.925925925925926,2,"mammographic",NA
"classif.randomForest",TRUE,0.968918049467817,0.972222222222222,3,"mammographic",NA
"classif.ksvm",FALSE,0.998965053763441,0.999139784946237,1,"miniboone",NA
"classif.ksvm",FALSE,0.998951612903226,0.999193548387097,2,"miniboone",NA
"classif.ksvm",FALSE,0.999005376344086,0.998978494623656,3,"miniboone",NA
"classif.randomForest",FALSE,0.998965053763441,0.999139784946237,1,"miniboone",NA
"classif.randomForest",FALSE,0.999005376344086,0.998870967741936,2,"miniboone",NA
"classif.randomForest",FALSE,0.998938172043011,0.999193548387097,3,"miniboone",NA
"classif.randomForest",TRUE,0.998965053763441,0.999139784946237,1,"miniboone",NA
"classif.randomForest",TRUE,0.999005376344086,0.998870967741936,2,"miniboone",NA
"classif.randomForest",TRUE,0.998938172043011,0.999193548387097,3,"miniboone",NA
"classif.ksvm",FALSE,0.953244619896036,0.958661417322835,1,"molec-biol-splice",NA
"classif.ksvm",FALSE,0.953743524049795,0.964566929133858,2,"molec-biol-splice",NA
"classif.ksvm",FALSE,0.95718719726249,0.946850393700787,3,"molec-biol-splice",NA
"classif.ksvm",TRUE,0.953244619896036,0.958661417322835,1,"molec-biol-splice",NA
"classif.ksvm",TRUE,0.953743524049795,0.964566929133858,2,"molec-biol-splice",NA
"classif.ksvm",TRUE,0.95718719726249,0.946850393700787,3,"molec-biol-splice",NA
"classif.ksvm",FALSE,0.975964367849194,0.958661417322835,1,"molec-biol-splice",NA
"classif.ksvm",FALSE,0.976161871940502,0.964566929133858,2,"molec-biol-splice",NA
"classif.ksvm",FALSE,0.977969337427616,0.946850393700787,3,"molec-biol-splice",NA
"classif.ksvm",TRUE,0.975964367849194,0.958661417322835,1,"molec-biol-splice",NA
"classif.ksvm",TRUE,0.976161871940502,0.964566929133858,2,"molec-biol-splice",NA
"classif.ksvm",TRUE,0.977969337427616,0.946850393700787,3,"molec-biol-splice",NA
"classif.randomForest",FALSE,0.980315435237593,0.984251968503937,1,"molec-biol-splice",NA
"classif.randomForest",FALSE,0.97785867722862,0.984251968503937,2,"molec-biol-splice",NA
"classif.randomForest",FALSE,0.980316887651432,0.990157480314961,3,"molec-biol-splice",NA
"classif.randomForest",TRUE,0.980315435237593,0.984251968503937,1,"molec-biol-splice",NA
"classif.randomForest",TRUE,0.97785867722862,0.984251968503937,2,"molec-biol-splice",NA
"classif.randomForest",TRUE,0.980316887651432,0.990157480314961,3,"molec-biol-splice",NA
"classif.randomForest",FALSE,0.989723412525161,0.984251968503937,1,"molec-biol-splice",NA
"classif.randomForest",FALSE,0.988432944342987,0.984251968503937,2,"molec-biol-splice",NA
"classif.randomForest",FALSE,0.989654965080591,0.990157480314961,3,"molec-biol-splice",NA
"classif.randomForest",TRUE,0.989723412525161,0.984251968503937,1,"molec-biol-splice",NA
"classif.randomForest",TRUE,0.988432944342987,0.984251968503937,2,"molec-biol-splice",NA
"classif.randomForest",TRUE,0.989654965080591,0.990157480314961,3,"molec-biol-splice",NA
"classif.ksvm",FALSE,0.981268631819111,0.977642276422764,1,"molec-biol-splice",NA
"classif.ksvm",FALSE,0.968099712037981,0.977642276422764,2,"molec-biol-splice",NA
"classif.ksvm",FALSE,0.974173358362814,0.975609756097561,3,"molec-biol-splice",NA
"classif.ksvm",TRUE,0.981268631819111,0.977642276422764,1,"molec-biol-splice",NA
"classif.ksvm",TRUE,0.968099712037981,0.977642276422764,2,"molec-biol-splice",NA
"classif.ksvm",TRUE,0.974173358362814,0.975609756097561,3,"molec-biol-splice",NA
"classif.ksvm",FALSE,0.990445728849552,0.977642276422764,1,"molec-biol-splice",NA
"classif.ksvm",FALSE,0.983788471322543,0.977642276422764,2,"molec-biol-splice",NA
"classif.ksvm",FALSE,0.986867607419298,0.975609756097561,3,"molec-biol-splice",NA
"classif.ksvm",TRUE,0.990445728849552,0.977642276422764,1,"molec-biol-splice",NA
"classif.ksvm",TRUE,0.983788471322543,0.977642276422764,2,"molec-biol-splice",NA
"classif.ksvm",TRUE,0.986867607419298,0.975609756097561,3,"molec-biol-splice",NA
"classif.randomForest",FALSE,0.983294205552301,0.983739837398374,1,"molec-biol-splice",NA
"classif.randomForest",FALSE,0.985825596179776,0.975609756097561,2,"molec-biol-splice",NA
"classif.randomForest",FALSE,0.984809350079101,0.981707317073171,3,"molec-biol-splice",NA
"classif.randomForest",TRUE,0.983294205552301,0.983739837398374,1,"molec-biol-splice",NA
"classif.randomForest",TRUE,0.985825596179776,0.975609756097561,2,"molec-biol-splice",NA
"classif.randomForest",TRUE,0.984809350079101,0.981707317073171,3,"molec-biol-splice",NA
"classif.randomForest",FALSE,0.991466460237524,0.983739837398374,1,"molec-biol-splice",NA
"classif.randomForest",FALSE,0.992749052894475,0.975609756097561,2,"molec-biol-splice",NA
"classif.randomForest",FALSE,0.992227880012417,0.981707317073171,3,"molec-biol-splice",NA
"classif.randomForest",TRUE,0.991466460237524,0.983739837398374,1,"molec-biol-splice",NA
"classif.randomForest",TRUE,0.992749052894475,0.975609756097561,2,"molec-biol-splice",NA
"classif.randomForest",TRUE,0.992227880012417,0.981707317073171,3,"molec-biol-splice",NA
"classif.ksvm",FALSE,0.990104166666667,0.99375,1,"molec-biol-splice",NA
"classif.ksvm",FALSE,0.990625,0.997916666666667,2,"molec-biol-splice",NA
"classif.ksvm",FALSE,0.991145833333333,0.995833333333333,3,"molec-biol-splice",NA
"classif.ksvm",TRUE,0.990104166666667,0.99375,1,"molec-biol-splice",NA
"classif.ksvm",TRUE,0.990625,0.997916666666667,2,"molec-biol-splice",NA
"classif.ksvm",TRUE,0.991145833333333,0.995833333333333,3,"molec-biol-splice",NA
"classif.ksvm",FALSE,0.995021991372386,0.99375,1,"molec-biol-splice",NA
"classif.ksvm",FALSE,0.995278886842441,0.995833333333333,2,"molec-biol-splice",NA
"classif.ksvm",FALSE,0.996571476953694,0.991666666666667,3,"molec-biol-splice",NA
"classif.ksvm",TRUE,0.995021991372386,0.99375,1,"molec-biol-splice",NA
"classif.ksvm",TRUE,0.995278886842441,0.995833333333333,2,"molec-biol-splice",NA
"classif.ksvm",TRUE,0.996571476953694,0.991666666666667,3,"molec-biol-splice",NA
"classif.randomForest",FALSE,0.996875,0.997916666666667,1,"molec-biol-splice",NA
"classif.randomForest",FALSE,0.997395833333333,0.991666666666667,2,"molec-biol-splice",NA
"classif.randomForest",FALSE,0.9953125,1,3,"molec-biol-splice",NA
"classif.randomForest",TRUE,0.996875,0.997916666666667,1,"molec-biol-splice",NA
"classif.randomForest",TRUE,0.997395833333333,0.991666666666667,2,"molec-biol-splice",NA
"classif.randomForest",TRUE,0.9953125,1,3,"molec-biol-splice",NA
"classif.randomForest",FALSE,0.998422297640409,0.997916666666667,1,"molec-biol-splice",NA
"classif.randomForest",FALSE,0.998684971661948,0.991666666666667,2,"molec-biol-splice",NA
"classif.randomForest",FALSE,0.997630487219287,1,3,"molec-biol-splice",NA
"classif.randomForest",TRUE,0.998422297640409,0.997916666666667,1,"molec-biol-splice",NA
"classif.randomForest",TRUE,0.998684971661948,0.991666666666667,2,"molec-biol-splice",NA
"classif.randomForest",TRUE,0.997630487219287,1,3,"molec-biol-splice",NA
"classif.ksvm",FALSE,0.989583333333333,0.991666666666667,1,"mushroom",NA
"classif.ksvm",FALSE,0.999404761904762,1,2,"mushroom",NA
"classif.ksvm",FALSE,0.989285714285714,0.992857142857143,3,"mushroom",NA
"classif.ksvm",TRUE,0.989583333333333,0.991666666666667,1,"mushroom",NA
"classif.ksvm",TRUE,0.999404761904762,1,2,"mushroom",NA
"classif.ksvm",TRUE,0.989285714285714,0.992857142857143,3,"mushroom",NA
"classif.ksvm",FALSE,0.994762060414813,0.991666666666667,1,"mushroom",NA
"classif.ksvm",FALSE,0.999698885324882,1,2,"mushroom",NA
"classif.ksvm",FALSE,0.994613868566566,0.992857142857143,3,"mushroom",NA
"classif.ksvm",TRUE,0.994762060414813,0.991666666666667,1,"mushroom",NA
"classif.ksvm",TRUE,0.999698885324882,1,2,"mushroom",NA
"classif.ksvm",TRUE,0.994613868566566,0.992857142857143,3,"mushroom",NA
"classif.randomForest",FALSE,0.999107142857143,1,1,"mushroom",NA
"classif.randomForest",FALSE,0.999702380952381,1,2,"mushroom",NA
"classif.randomForest",FALSE,1,1,3,"mushroom",NA
"classif.randomForest",TRUE,0.999107142857143,1,1,"mushroom",NA
"classif.randomForest",TRUE,0.999702380952381,1,2,"mushroom",NA
"classif.randomForest",TRUE,1,1,3,"mushroom",NA
"classif.randomForest",FALSE,0.999548124717578,1,1,"mushroom",NA
"classif.randomForest",FALSE,0.999849102157839,1,2,"mushroom",NA
"classif.randomForest",FALSE,1,1,3,"mushroom",NA
"classif.randomForest",TRUE,0.999548124717578,1,1,"mushroom",NA
"classif.randomForest",TRUE,0.999849102157839,1,2,"mushroom",NA
"classif.randomForest",TRUE,1,1,3,"mushroom",NA
"classif.ksvm",FALSE,0.999717274526435,1,1,"mushroom",NA
"classif.ksvm",FALSE,0.953338056624776,0.936651583710407,2,"mushroom",NA
"classif.ksvm",FALSE,0.951356818268002,0.944570135746606,3,"mushroom",NA
"classif.ksvm",TRUE,0.999717274526435,1,1,"mushroom",NA
"classif.ksvm",TRUE,0.953338056624776,0.936651583710407,2,"mushroom",NA
"classif.ksvm",TRUE,0.951356818268002,0.944570135746606,3,"mushroom",NA
"classif.ksvm",FALSE,0.999851124013697,1,1,"mushroom",NA
"classif.ksvm",FALSE,0.976101911715103,0.936651583710407,2,"mushroom",NA
"classif.ksvm",FALSE,0.975071416967117,0.944570135746606,3,"mushroom",NA
"classif.ksvm",TRUE,0.999851124013697,1,1,"mushroom",NA
"classif.ksvm",TRUE,0.976101911715103,0.936651583710407,2,"mushroom",NA
"classif.ksvm",TRUE,0.975071416967117,0.944570135746606,3,"mushroom",NA
"classif.randomForest",FALSE,0.999717274526435,1,1,"mushroom",NA
"classif.randomForest",FALSE,0.99943454905287,1,2,"mushroom",NA
"classif.randomForest",FALSE,0.999717274526435,0.998868778280543,3,"mushroom",NA
"classif.randomForest",TRUE,0.999717274526435,1,1,"mushroom",NA
"classif.randomForest",TRUE,0.99943454905287,1,2,"mushroom",NA
"classif.randomForest",TRUE,0.999717274526435,0.998868778280543,3,"mushroom",NA
"classif.randomForest",FALSE,0.999851124013697,1,1,"mushroom",NA
"classif.randomForest",FALSE,0.999700509134471,1,2,"mushroom",NA
"classif.randomForest",FALSE,0.999851256879369,0.998868778280543,3,"mushroom",NA
"classif.randomForest",TRUE,0.999851124013697,1,1,"mushroom",NA
"classif.randomForest",TRUE,0.999700509134471,1,2,"mushroom",NA
"classif.randomForest",TRUE,0.999851256879369,0.998868778280543,3,"mushroom",NA
"classif.ksvm",FALSE,0.998847594353212,1,1,"mushroom",NA
"classif.ksvm",FALSE,0.968586478772708,0.975694444444444,2,"mushroom",NA
"classif.ksvm",FALSE,1,0.998842592592593,3,"mushroom",NA
"classif.ksvm",TRUE,0.998847594353212,1,1,"mushroom",NA
"classif.ksvm",TRUE,0.968586478772708,0.975694444444444,2,"mushroom",NA
"classif.ksvm",TRUE,1,0.998842592592593,3,"mushroom",NA
"classif.ksvm",FALSE,0.999405153071322,1,1,"mushroom",NA
"classif.ksvm",FALSE,0.984032108511149,0.975694444444444,2,"mushroom",NA
"classif.ksvm",FALSE,1,0.998842592592593,3,"mushroom",NA
"classif.ksvm",TRUE,0.999405153071322,1,1,"mushroom",NA
"classif.ksvm",TRUE,0.984032108511149,0.975694444444444,2,"mushroom",NA
"classif.ksvm",TRUE,1,0.998842592592593,3,"mushroom",NA
"classif.randomForest",FALSE,1,1,1,"mushroom",NA
"classif.randomForest",FALSE,1,1,2,"mushroom",NA
"classif.randomForest",FALSE,0.999711649365629,1,3,"mushroom",NA
"classif.randomForest",TRUE,1,1,1,"mushroom",NA
"classif.randomForest",TRUE,1,1,2,"mushroom",NA
"classif.randomForest",TRUE,0.999711649365629,1,3,"mushroom",NA
"classif.randomForest",FALSE,1,1,1,"mushroom",NA
"classif.randomForest",FALSE,1,1,2,"mushroom",NA
"classif.randomForest",FALSE,0.999851785978954,1,3,"mushroom",NA
"classif.randomForest",TRUE,1,1,1,"mushroom",NA
"classif.randomForest",TRUE,1,1,2,"mushroom",NA
"classif.randomForest",TRUE,0.999851785978954,1,3,"mushroom",NA
"classif.ksvm",FALSE,0.950870870870871,0.946428571428571,1,"musk-1",NA
"classif.ksvm",FALSE,0.973093093093093,0.982142857142857,2,"musk-1",NA
"classif.ksvm",FALSE,0.950810810810811,0.946428571428571,3,"musk-1",NA
"classif.ksvm",TRUE,0.950870870870871,0.946428571428571,1,"musk-1",NA
"classif.ksvm",TRUE,0.973093093093093,0.982142857142857,2,"musk-1",NA
"classif.ksvm",TRUE,0.950810810810811,0.946428571428571,3,"musk-1",NA
"classif.ksvm",FALSE,0.974805599560981,0.946428571428571,1,"musk-1",NA
"classif.ksvm",FALSE,0.986111111111111,0.982142857142857,2,"musk-1",NA
"classif.ksvm",FALSE,0.974739546168118,0.946428571428571,3,"musk-1",NA
"classif.ksvm",TRUE,0.974805599560981,0.946428571428571,1,"musk-1",NA
"classif.ksvm",TRUE,0.986111111111111,0.982142857142857,2,"musk-1",NA
"classif.ksvm",TRUE,0.974739546168118,0.946428571428571,3,"musk-1",NA
"classif.randomForest",FALSE,0.973273273273273,0.982142857142857,1,"musk-1",NA
"classif.randomForest",FALSE,0.968648648648649,0.982142857142857,2,"musk-1",NA
"classif.randomForest",FALSE,0.95957957957958,1,3,"musk-1",NA
"classif.randomForest",TRUE,0.973273273273273,0.982142857142857,1,"musk-1",NA
"classif.randomForest",TRUE,0.968648648648649,0.982142857142857,2,"musk-1",NA
"classif.randomForest",TRUE,0.95957957957958,1,3,"musk-1",NA
"classif.randomForest",FALSE,0.98601329718351,0.982142857142857,1,"musk-1",NA
"classif.randomForest",FALSE,0.983473103630833,0.982142857142857,2,"musk-1",NA
"classif.randomForest",FALSE,0.978647219210933,1,3,"musk-1",NA
"classif.randomForest",TRUE,0.98601329718351,0.982142857142857,1,"musk-1",NA
"classif.randomForest",TRUE,0.983473103630833,0.982142857142857,2,"musk-1",NA
"classif.randomForest",TRUE,0.978647219210933,1,3,"musk-1",NA
"classif.ksvm",FALSE,0.969498910675381,0.972027972027972,1,"musk-2",NA
"classif.ksvm",FALSE,0.969281045751634,0.972902097902098,2,"musk-2",NA
"classif.ksvm",FALSE,0.983877995642702,0.988636363636364,3,"musk-2",NA
"classif.ksvm",TRUE,0.969498910675381,0.972027972027972,1,"musk-2",NA
"classif.ksvm",TRUE,0.969281045751634,0.972902097902098,2,"musk-2",NA
"classif.ksvm",TRUE,0.983877995642702,0.988636363636364,3,"musk-2",NA
"classif.ksvm",FALSE,0.984506623519296,0.972027972027972,1,"musk-2",NA
"classif.ksvm",FALSE,0.984399960187309,0.972902097902098,2,"musk-2",NA
"classif.ksvm",FALSE,0.991706376257233,0.988636363636364,3,"musk-2",NA
"classif.ksvm",TRUE,0.984506623519296,0.972027972027972,1,"musk-2",NA
"classif.ksvm",TRUE,0.984399960187309,0.972902097902098,2,"musk-2",NA
"classif.ksvm",TRUE,0.991706376257233,0.988636363636364,3,"musk-2",NA
"classif.randomForest",FALSE,0.988888888888889,0.994755244755245,1,"musk-2",NA
"classif.randomForest",FALSE,0.991285403050109,0.993881118881119,2,"musk-2",NA
"classif.randomForest",FALSE,0.989106753812636,0.994755244755245,3,"musk-2",NA
"classif.randomForest",TRUE,0.988888888888889,0.994755244755245,1,"musk-2",NA
"classif.randomForest",TRUE,0.991285403050109,0.993881118881119,2,"musk-2",NA
"classif.randomForest",TRUE,0.989106753812636,0.994755244755245,3,"musk-2",NA
"classif.randomForest",FALSE,0.994290563824988,0.994755244755245,1,"musk-2",NA
"classif.randomForest",FALSE,0.995517218911297,0.993881118881119,2,"musk-2",NA
"classif.randomForest",FALSE,0.994414631741087,0.994755244755245,3,"musk-2",NA
"classif.randomForest",TRUE,0.994290563824988,0.994755244755245,1,"musk-2",NA
"classif.randomForest",TRUE,0.995517218911297,0.993881118881119,2,"musk-2",NA
"classif.randomForest",TRUE,0.994414631741087,0.994755244755245,3,"musk-2",NA
"classif.ksvm",FALSE,0.990401585504031,0.988392857142857,1,"musk-2",NA
"classif.ksvm",FALSE,0.989731195377626,0.991071428571429,2,"musk-2",NA
"classif.ksvm",FALSE,0.998661162473814,1,3,"musk-2",NA
"classif.ksvm",TRUE,0.990401585504031,0.988392857142857,1,"musk-2",NA
"classif.ksvm",TRUE,0.989731195377626,0.991071428571429,2,"musk-2",NA
"classif.ksvm",TRUE,0.998661162473814,1,3,"musk-2",NA
"classif.ksvm",FALSE,0.995174814571258,0.988392857142857,1,"musk-2",NA
"classif.ksvm",FALSE,0.994836795693345,0.991071428571429,2,"musk-2",NA
"classif.ksvm",FALSE,0.999324397654395,1,3,"musk-2",NA
"classif.ksvm",TRUE,0.995174814571258,0.988392857142857,1,"musk-2",NA
"classif.ksvm",TRUE,0.994836795693345,0.991071428571429,2,"musk-2",NA
"classif.ksvm",TRUE,0.999324397654395,1,3,"musk-2",NA
"classif.randomForest",FALSE,0.994642707168631,0.991071428571429,1,"musk-2",NA
"classif.randomForest",FALSE,0.995759476097439,0.992857142857143,2,"musk-2",NA
"classif.randomForest",FALSE,0.994196627247249,0.994642857142857,3,"musk-2",NA
"classif.randomForest",TRUE,0.994642707168631,0.991071428571429,1,"musk-2",NA
"classif.randomForest",TRUE,0.995759476097439,0.992857142857143,2,"musk-2",NA
"classif.randomForest",TRUE,0.994196627247249,0.994642857142857,3,"musk-2",NA
"classif.randomForest",FALSE,0.997298498775073,0.991071428571429,1,"musk-2",NA
"classif.randomForest",FALSE,0.997861841682479,0.992857142857143,2,"musk-2",NA
"classif.randomForest",FALSE,0.997075935417106,0.994642857142857,3,"musk-2",NA
"classif.randomForest",TRUE,0.997298498775073,0.991071428571429,1,"musk-2",NA
"classif.randomForest",TRUE,0.997861841682479,0.992857142857143,2,"musk-2",NA
"classif.randomForest",TRUE,0.997075935417106,0.994642857142857,3,"musk-2",NA
"classif.ksvm",FALSE,0.950082998621832,0.949658703071672,1,"musk-2",NA
"classif.ksvm",FALSE,0.997013333027499,0.999146757679181,2,"musk-2",NA
"classif.ksvm",FALSE,0.987841978488352,0.989761092150171,3,"musk-2",NA
"classif.ksvm",TRUE,0.950082998621832,0.949658703071672,1,"musk-2",NA
"classif.ksvm",TRUE,0.997013333027499,0.999146757679181,2,"musk-2",NA
"classif.ksvm",TRUE,0.987841978488352,0.989761092150171,3,"musk-2",NA
"classif.ksvm",FALSE,0.974386535451364,0.949658703071672,1,"musk-2",NA
"classif.ksvm",FALSE,0.998427746851355,0.999146757679181,2,"musk-2",NA
"classif.ksvm",FALSE,0.993612295449694,0.989761092150171,3,"musk-2",NA
"classif.ksvm",TRUE,0.974386535451364,0.949658703071672,1,"musk-2",NA
"classif.ksvm",TRUE,0.998427746851355,0.999146757679181,2,"musk-2",NA
"classif.ksvm",TRUE,0.993612295449694,0.989761092150171,3,"musk-2",NA
"classif.randomForest",FALSE,0.990614697705612,0.992320819112628,1,"musk-2",NA
"classif.randomForest",FALSE,0.991894424769989,0.994027303754266,2,"musk-2",NA
"classif.randomForest",FALSE,0.99146734845959,0.992320819112628,3,"musk-2",NA
"classif.randomForest",TRUE,0.990614697705612,0.992320819112628,1,"musk-2",NA
"classif.randomForest",TRUE,0.991894424769989,0.994027303754266,2,"musk-2",NA
"classif.randomForest",TRUE,0.99146734845959,0.992320819112628,3,"musk-2",NA
"classif.randomForest",FALSE,0.995080927053448,0.992320819112628,1,"musk-2",NA
"classif.randomForest",FALSE,0.995748568802807,0.994027303754266,2,"musk-2",NA
"classif.randomForest",FALSE,0.995530338099386,0.992320819112628,3,"musk-2",NA
"classif.randomForest",TRUE,0.995080927053448,0.992320819112628,1,"musk-2",NA
"classif.randomForest",TRUE,0.995748568802807,0.994027303754266,2,"musk-2",NA
"classif.randomForest",TRUE,0.995530338099386,0.992320819112628,3,"musk-2",NA
"classif.ksvm",FALSE,0.990171376063782,0.995421245421245,1,"nursery",NA
"classif.ksvm",FALSE,0.98788533515041,0.991300366300366,2,"nursery",NA
"classif.ksvm",FALSE,0.970971257997714,0.966117216117216,3,"nursery",NA
"classif.ksvm",TRUE,0.990171376063782,0.995421245421245,1,"nursery",NA
"classif.ksvm",TRUE,0.98788533515041,0.991300366300366,2,"nursery",NA
"classif.ksvm",TRUE,0.970971257997714,0.966117216117216,3,"nursery",NA
"classif.ksvm",FALSE,0.994951370934633,0.995421245421245,1,"nursery",NA
"classif.ksvm",FALSE,0.993772614843354,0.991300366300366,2,"nursery",NA
"classif.ksvm",FALSE,0.985271317833538,0.966117216117216,3,"nursery",NA
"classif.ksvm",TRUE,0.994951370934633,0.995421245421245,1,"nursery",NA
"classif.ksvm",TRUE,0.993772614843354,0.991300366300366,2,"nursery",NA
"classif.ksvm",TRUE,0.985271317833538,0.966117216117216,3,"nursery",NA
"classif.randomForest",FALSE,0.998857273454462,0.999542124542125,1,"nursery",NA
"classif.randomForest",FALSE,0.998857195078156,0.998626373626374,2,"nursery",NA
"classif.randomForest",FALSE,0.999771454690892,1,3,"nursery",NA
"classif.randomForest",TRUE,0.998857273454462,0.999542124542125,1,"nursery",NA
"classif.randomForest",TRUE,0.998857195078156,0.998626373626374,2,"nursery",NA
"classif.randomForest",TRUE,0.999771454690892,1,3,"nursery",NA
"classif.randomForest",FALSE,0.999409857182442,0.999542124542125,1,"nursery",NA
"classif.randomForest",FALSE,0.999409818990357,0.998626373626374,2,"nursery",NA
"classif.randomForest",FALSE,0.999882131037089,1,3,"nursery",NA
"classif.randomForest",TRUE,0.999409857182442,0.999542124542125,1,"nursery",NA
"classif.randomForest",TRUE,0.999409818990357,0.998626373626374,2,"nursery",NA
"classif.randomForest",TRUE,0.999882131037089,1,3,"nursery",NA
"classif.ksvm",FALSE,0.95198170383076,0.947408536585366,1,"nursery",NA
"classif.ksvm",FALSE,0.948934193688911,0.954268292682927,2,"nursery",NA
"classif.ksvm",FALSE,0.963414086961257,0.963414634146341,3,"nursery",NA
"classif.ksvm",TRUE,0.95198170383076,0.947408536585366,1,"nursery",NA
"classif.ksvm",TRUE,0.948934193688911,0.954268292682927,2,"nursery",NA
"classif.ksvm",TRUE,0.963414086961257,0.963414634146341,3,"nursery",NA
"classif.ksvm",FALSE,0.975371180192021,0.947408536585366,1,"nursery",NA
"classif.ksvm",FALSE,0.973791738465869,0.954268292682927,2,"nursery",NA
"classif.ksvm",FALSE,0.980890922963689,0.963414634146341,3,"nursery",NA
"classif.ksvm",TRUE,0.975371180192021,0.947408536585366,1,"nursery",NA
"classif.ksvm",TRUE,0.973791738465869,0.954268292682927,2,"nursery",NA
"classif.ksvm",TRUE,0.980890922963689,0.963414634146341,3,"nursery",NA
"classif.randomForest",FALSE,0.99904751014185,1,1,"nursery",NA
"classif.randomForest",FALSE,0.998856489422527,0.999237804878049,2,"nursery",NA
"classif.randomForest",FALSE,0.998856816139835,1,3,"nursery",NA
"classif.randomForest",TRUE,0.99904751014185,1,1,"nursery",NA
"classif.randomForest",TRUE,0.998856489422527,0.999237804878049,2,"nursery",NA
"classif.randomForest",TRUE,0.998856816139835,1,3,"nursery",NA
"classif.randomForest",FALSE,0.999500189574985,1,1,"nursery",NA
"classif.randomForest",FALSE,0.999799255431686,1,2,"nursery",NA
"classif.randomForest",FALSE,0.999800095348824,0.999237804878049,3,"nursery",NA
"classif.randomForest",TRUE,0.999500189574985,1,1,"nursery",NA
"classif.randomForest",TRUE,0.999799255431686,1,2,"nursery",NA
"classif.randomForest",TRUE,0.999800095348824,0.999237804878049,3,"nursery",NA
"classif.ksvm",FALSE,0.999270833333333,0.997916666666667,1,"nursery",NA
"classif.ksvm",FALSE,0.999270833333333,0.997916666666667,2,"nursery",NA
"classif.ksvm",FALSE,0.999270833333333,0.997916666666667,3,"nursery",NA
"classif.ksvm",TRUE,0.999270833333333,0.997916666666667,1,"nursery",NA
"classif.ksvm",TRUE,0.999270833333333,0.997916666666667,2,"nursery",NA
"classif.ksvm",TRUE,0.999270833333333,0.997916666666667,3,"nursery",NA
"classif.ksvm",FALSE,0.999635245675351,0.997916666666667,1,"nursery",NA
"classif.ksvm",FALSE,0.999635180494817,0.997916666666667,2,"nursery",NA
"classif.ksvm",FALSE,0.999635245675351,0.997916666666667,3,"nursery",NA
"classif.ksvm",TRUE,0.999635245675351,0.997916666666667,1,"nursery",NA
"classif.ksvm",TRUE,0.999635180494817,0.997916666666667,2,"nursery",NA
"classif.ksvm",TRUE,0.999635245675351,0.997916666666667,3,"nursery",NA
"classif.randomForest",FALSE,0.9996875,1,1,"nursery",NA
"classif.randomForest",FALSE,0.999791666666667,1,2,"nursery",NA
"classif.randomForest",FALSE,0.999895833333333,1,3,"nursery",NA
"classif.randomForest",TRUE,0.9996875,1,1,"nursery",NA
"classif.randomForest",TRUE,0.999791666666667,1,2,"nursery",NA
"classif.randomForest",TRUE,0.999895833333333,1,3,"nursery",NA
"classif.randomForest",FALSE,0.99984366040922,1,1,"nursery",NA
"classif.randomForest",FALSE,0.999895768188451,1,2,"nursery",NA
"classif.randomForest",FALSE,0.999947843321337,1,3,"nursery",NA
"classif.randomForest",TRUE,0.99984366040922,1,1,"nursery",NA
"classif.randomForest",TRUE,0.999895768188451,1,2,"nursery",NA
"classif.randomForest",TRUE,0.999947843321337,1,3,"nursery",NA
"classif.ksvm",FALSE,0.990452852605247,0.988188976377953,1,"nursery",NA
"classif.ksvm",FALSE,0.990452823539827,0.988188976377953,2,"nursery",NA
"classif.ksvm",FALSE,0.990059190564109,0.989763779527559,3,"nursery",NA
"classif.ksvm",TRUE,0.990452852605247,0.988188976377953,1,"nursery",NA
"classif.ksvm",TRUE,0.990452823539827,0.988188976377953,2,"nursery",NA
"classif.ksvm",TRUE,0.990059190564109,0.989763779527559,3,"nursery",NA
"classif.ksvm",FALSE,0.995203407629526,0.988188976377953,1,"nursery",NA
"classif.ksvm",FALSE,0.995202625989695,0.988188976377953,2,"nursery",NA
"classif.ksvm",FALSE,0.995004393889997,0.989763779527559,3,"nursery",NA
"classif.ksvm",TRUE,0.995203407629526,0.988188976377953,1,"nursery",NA
"classif.ksvm",TRUE,0.995202625989695,0.988188976377953,2,"nursery",NA
"classif.ksvm",TRUE,0.995004393889997,0.989763779527559,3,"nursery",NA
"classif.randomForest",FALSE,0.999704753469147,1,1,"nursery",NA
"classif.randomForest",FALSE,1,1,2,"nursery",NA
"classif.randomForest",FALSE,0.994192932650249,0.993700787401575,3,"nursery",NA
"classif.randomForest",TRUE,0.999704753469147,1,1,"nursery",NA
"classif.randomForest",TRUE,1,1,2,"nursery",NA
"classif.randomForest",TRUE,0.994192932650249,0.993700787401575,3,"nursery",NA
"classif.randomForest",FALSE,0.99985094648979,1,1,"nursery",NA
"classif.randomForest",FALSE,1,1,2,"nursery",NA
"classif.randomForest",FALSE,0.997075322710966,0.994094488188976,3,"nursery",NA
"classif.randomForest",TRUE,0.99985094648979,1,1,"nursery",NA
"classif.randomForest",TRUE,1,1,2,"nursery",NA
"classif.randomForest",TRUE,0.997075322710966,0.994094488188976,3,"nursery",NA
"classif.ksvm",FALSE,0.944892144892145,0.970588235294118,1,"oocytes_merluccius_nucleus_4d",NA
"classif.ksvm",FALSE,0.944932844932845,0.970588235294118,2,"oocytes_merluccius_nucleus_4d",NA
"classif.ksvm",FALSE,0.955840455840456,0.926470588235294,3,"oocytes_merluccius_nucleus_4d",NA
